,bin,baseline_ca,pos,cell,recording,animal,ctrl
5671,-3.0,982.8810807631295,1,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5672,-2.0,972.8384788687124,1,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5673,-1.0,966.4230905779971,1,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5674,0.0,947.7790272871886,1,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5675,1.0,935.7196706616068,2,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5676,2.0,945.1029240849844,2,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5677,3.0,935.9480001559192,2,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5678,4.0,,2,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5679,5.0,,2,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5680,6.0,916.6401834132689,2,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5681,7.0,917.0679780071627,2,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5682,8.0,931.1598625713455,2,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5683,9.0,957.5340194614232,2,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5684,10.0,,2,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5685,11.0,922.4889762171725,3,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5686,12.0,942.6004582139046,3,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5687,13.0,915.6766061889102,3,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5688,14.0,904.5316061796931,3,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5689,15.0,856.8105847417543,3,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5690,16.0,856.6897581893369,3,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5691,17.0,862.6581023487951,3,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5692,18.0,887.1404795834009,3,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5693,19.0,859.5973378264305,3,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5694,20.0,856.6603568104226,3,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5695,21.0,867.0871519439011,4,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5696,22.0,846.9597550717574,4,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5697,23.0,873.0808813058583,4,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5698,24.0,880.3816230758382,4,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5699,25.0,888.0127862862788,4,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5700,26.0,897.72045188936,4,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5701,27.0,880.649515187965,4,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5702,28.0,865.9833277848278,4,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5703,29.0,878.8579747048091,4,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5704,30.0,899.586011814129,4,Mean24,230228_slice03_ttap2_isra_results.csv,6223,n
5705,-4.0,733.8119537056622,1,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5706,-3.0,738.3543260292965,1,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5707,-2.0,732.4350259487546,1,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5708,-1.0,731.4384556345166,1,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5709,0.0,720.3250073236943,1,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5710,1.0,715.077791730773,2,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5711,2.0,719.3267922276576,2,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5712,3.0,716.0241579877242,2,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5713,4.0,718.7444797224093,2,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5714,5.0,743.3177172561182,2,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5715,6.0,701.6365572111243,2,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5716,7.0,731.6292746118454,2,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5717,8.0,684.4274785824941,2,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5718,9.0,688.6938490348374,2,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5719,10.0,684.7320823238937,2,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5720,11.0,664.5292920150946,3,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5721,12.0,670.7712126747908,3,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5722,13.0,641.451606815598,3,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5723,14.0,660.0768736579158,3,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5724,15.0,673.0429205007322,3,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5725,16.0,637.7833303348856,3,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5726,17.0,653.4735675271172,3,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5727,18.0,682.4955024300272,3,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5728,19.0,664.0095791556188,3,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5729,20.0,684.3647224956654,3,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5730,21.0,690.770463329523,4,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5731,22.0,699.1819762112169,4,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5732,23.0,701.9566174499008,4,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5733,24.0,704.3995665539442,4,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5734,25.0,723.153233190188,4,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5735,26.0,726.5047671323657,4,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5736,27.0,718.9176623287525,4,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5737,28.0,720.6178510979303,4,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5738,29.0,747.0237425408,4,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5739,30.0,755.4815345750216,4,Mean3,230228_slice03_ttap2_isra_results.csv,6223,n
5740,-4.0,780.6434395373356,1,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5741,-3.0,791.7411118320816,1,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5742,-2.0,780.2017628764132,1,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5743,-1.0,785.9226833093667,1,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5744,0.0,777.4912637283131,1,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5745,1.0,781.5181266808993,2,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5746,2.0,813.9806391055257,2,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5747,3.0,792.3140045794152,2,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5748,4.0,775.547360983329,2,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5749,5.0,764.4683670810952,2,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5750,6.0,754.5498691090182,2,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5751,7.0,776.1080084245554,2,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5752,8.0,771.511901392208,2,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5753,9.0,751.8009191387617,2,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5754,10.0,,2,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5755,11.0,729.8296775374539,3,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5756,12.0,709.1011301071132,3,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5757,13.0,683.864680466554,3,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5758,14.0,694.0997833518032,3,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5759,15.0,686.779730268208,3,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5760,16.0,699.1500566641694,3,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5761,17.0,677.4506060978857,3,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5762,18.0,717.7228951832035,3,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5763,19.0,693.8985710239152,3,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5764,20.0,704.1952196884401,3,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5765,21.0,704.4205994095693,4,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5766,22.0,697.8944469123325,4,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5767,23.0,733.7137409637571,4,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5768,24.0,729.0270958965917,4,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5769,25.0,748.0134091631667,4,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5770,26.0,731.5644661721275,4,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5771,27.0,727.9570184709078,4,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5772,28.0,730.8541526661442,4,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5773,29.0,729.6817161885471,4,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5774,30.0,730.165250686001,4,Mean4,230228_slice03_ttap2_isra_results.csv,6223,n
5775,-4.0,664.5720717795853,1,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5776,-3.0,710.8629766893746,1,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5777,-2.0,710.7015535020262,1,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5778,-1.0,706.0045334444621,1,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5779,0.0,720.0870156785032,1,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5780,1.0,725.0696616871206,2,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5781,2.0,733.3639967516175,2,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5782,3.0,754.1418674425994,2,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5783,4.0,746.7922222216058,2,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5784,5.0,,2,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5785,6.0,705.1700060206869,2,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5786,7.0,742.0735472343919,2,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5787,8.0,,2,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5788,9.0,670.5139795452443,2,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5789,10.0,,2,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5790,11.0,662.6289161173579,3,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5791,12.0,649.6097584267353,3,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5792,13.0,634.7372144760498,3,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5793,14.0,665.6192598512359,3,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5794,15.0,711.3463219122611,3,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5795,16.0,660.1862225264035,3,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5796,17.0,657.5767220988049,3,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5797,18.0,638.8614806055803,3,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5798,19.0,652.7750432300392,3,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5799,20.0,681.8436488721306,3,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5800,21.0,631.2413972743817,4,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5801,22.0,682.8178088124814,4,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5802,23.0,659.2002799442148,4,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5803,24.0,643.786452412982,4,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5804,25.0,671.5443854484961,4,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5805,26.0,665.527603496394,4,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5806,27.0,666.965323272622,4,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5807,28.0,658.1238699328172,4,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5808,29.0,686.3806440702134,4,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5809,30.0,682.7675040243919,4,Mean5,230228_slice03_ttap2_isra_results.csv,6223,n
5810,-4.0,874.8510180725474,1,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5811,-3.0,897.8696954886076,1,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5812,-2.0,880.7364833722688,1,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5813,-1.0,857.097328082417,1,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5814,0.0,847.5696315406065,1,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5815,1.0,845.1764650466856,2,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5816,2.0,841.2875063758789,2,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5817,3.0,849.317795573668,2,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5818,4.0,831.0042990147045,2,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5819,5.0,859.7354206487844,2,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5820,6.0,873.1062695966223,2,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5821,7.0,834.3174091918759,2,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5822,8.0,800.6476920862183,2,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5823,9.0,765.948850704413,2,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5824,10.0,815.3941174579137,2,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5825,11.0,755.4047068493786,3,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5826,12.0,803.1010810587854,3,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5827,13.0,774.6455376062748,3,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5828,14.0,726.9588244922869,3,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5829,15.0,731.8212478243505,3,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5830,16.0,724.3393738440936,3,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5831,17.0,740.6688421895925,3,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5832,18.0,734.6886340505084,3,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5833,19.0,750.3361356866291,3,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5834,20.0,755.7023631971025,3,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5835,21.0,747.414838063482,4,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5836,22.0,740.6566789662345,4,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5837,23.0,753.1635300202475,4,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5838,24.0,753.1312768312753,4,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5839,25.0,792.3308290508056,4,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5840,26.0,785.8487069682276,4,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5841,27.0,765.6644759964267,4,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5842,28.0,769.6733678241577,4,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5843,29.0,780.9685410269823,4,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5844,30.0,795.566623524704,4,Mean6,230228_slice03_ttap2_isra_results.csv,6223,n
5845,-4.0,786.9654224579124,1,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5846,-3.0,792.615715334484,1,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5847,-2.0,780.0321375661739,1,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5848,-1.0,770.5550930112626,1,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5849,0.0,757.3226361254711,1,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5850,1.0,753.4348205116597,2,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5851,2.0,775.4596841324586,2,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5852,3.0,775.8170100284534,2,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5853,4.0,775.222630778293,2,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5854,5.0,,2,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5855,6.0,749.9310519164991,2,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5856,7.0,751.2045010823064,2,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5857,8.0,757.1137713033664,2,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5858,9.0,736.0664893600016,2,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5859,10.0,742.8603654671408,2,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5860,11.0,744.3137750282888,3,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5861,12.0,733.8467702429665,3,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5862,13.0,699.5404244606063,3,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5863,14.0,703.7939003977165,3,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5864,15.0,722.5288826445693,3,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5865,16.0,731.0451779155096,3,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5866,17.0,718.0598213111278,3,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5867,18.0,695.009487658379,3,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5868,19.0,700.0728109914608,3,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5869,20.0,718.5296746533518,3,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5870,21.0,731.0507440284345,4,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5871,22.0,719.7884008343594,4,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5872,23.0,728.2829948081279,4,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5873,24.0,725.0283589094646,4,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5874,25.0,727.405922118115,4,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5875,26.0,733.6360577763619,4,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5876,27.0,726.9318157110396,4,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5877,28.0,731.6666752159799,4,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5878,29.0,760.6827512040678,4,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5879,30.0,759.6357506560147,4,Mean7,230228_slice03_ttap2_isra_results.csv,6223,n
5880,-4.0,825.6795358574914,1,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5881,-3.0,808.2424447844022,1,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5882,-2.0,800.8129550462552,1,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5883,-1.0,791.4538591199926,1,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5884,0.0,783.6416487205275,1,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5885,1.0,780.6166445570565,2,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5886,2.0,790.6204135440057,2,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5887,3.0,850.314395662338,2,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5888,4.0,802.0338848139172,2,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5889,5.0,,2,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5890,6.0,763.784980931155,2,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5891,7.0,800.7666140772677,2,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5892,8.0,,2,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5893,9.0,736.2270900567723,2,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5894,10.0,779.3001240610149,2,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5895,11.0,784.3985088068148,3,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5896,12.0,765.8718907025708,3,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5897,13.0,714.1621922970677,3,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5898,14.0,728.1820962856157,3,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5899,15.0,761.8692976587753,3,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5900,16.0,738.2160189786953,3,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5901,17.0,736.3102811703122,3,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5902,18.0,763.3130610519677,3,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5903,19.0,750.7595980343671,3,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5904,20.0,750.3112853063651,3,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5905,21.0,756.8397771625512,4,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5906,22.0,756.8196840629774,4,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5907,23.0,758.6364974509079,4,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5908,24.0,770.7772388836408,4,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5909,25.0,784.7256773064106,4,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5910,26.0,795.3458708054603,4,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5911,27.0,788.6807404047197,4,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5912,28.0,794.5797274854665,4,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5913,29.0,799.6118453320935,4,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5914,30.0,796.6382447184079,4,Mean8,230228_slice03_ttap2_isra_results.csv,6223,n
5915,-4.0,829.109651976824,1,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5916,-3.0,826.8482522934866,1,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5917,-2.0,838.212676615571,1,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5918,-1.0,837.1361570792415,1,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5919,0.0,837.5989136385294,1,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5920,1.0,827.133823455483,2,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5921,2.0,880.5072625883658,2,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5922,3.0,903.8932260494338,2,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5923,4.0,868.4324769377924,2,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5924,5.0,,2,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5925,6.0,724.5872135720698,2,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5926,7.0,716.4169672479521,2,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5927,8.0,,2,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5928,9.0,767.8519884062542,2,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5929,10.0,752.076317831341,2,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5930,11.0,766.6604900258654,3,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5931,12.0,715.4858916697942,3,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5932,13.0,734.4315615859405,3,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5933,14.0,726.3053350405988,3,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5934,15.0,723.2222566109323,3,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5935,16.0,731.3043638418951,3,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5936,17.0,701.9733480726301,3,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5937,18.0,761.743029666661,3,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5938,19.0,710.7975605191554,3,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5939,20.0,706.4059850188174,3,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5940,21.0,733.4084573112868,4,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5941,22.0,727.597099536528,4,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5942,23.0,755.8446261268264,4,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5943,24.0,798.3937215110582,4,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5944,25.0,793.68811207916,4,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5945,26.0,812.2974533933539,4,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5946,27.0,811.7681984445838,4,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5947,28.0,812.3794256981091,4,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5948,29.0,838.85139307967,4,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5949,30.0,878.0866511993501,4,Mean9,230228_slice03_ttap2_isra_results.csv,6223,n
5950,-4.0,845.3078237928795,1,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5951,-3.0,850.8935946437173,1,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5952,-2.0,867.304895121468,1,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5953,-1.0,880.7016718936479,1,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5954,0.0,893.1916007110799,1,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5955,1.0,903.1526837495472,2,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5956,2.0,902.1462153697995,2,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5957,3.0,897.015496875045,2,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5958,4.0,914.1922559522651,2,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5959,5.0,972.2566134192849,2,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5960,6.0,1018.7589682992439,2,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5961,7.0,964.2220903457236,2,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5962,8.0,1014.6688463049514,2,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5963,9.0,1007.0488379500268,2,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5964,10.0,960.7891260497319,2,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5965,11.0,972.0366757822229,3,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5966,12.0,956.8981553131727,3,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
5967,13.0,940.3007737081844,3,Mean1,230228_slice04_ttap2_isra_ctrl_results.csv,6223,y
