"","baseMean","log2FoldChange","lfcSE","pvalue","padj","GENENAME","SYMBOL","ENTREZID"
"ENSMUSG00000064156",0,NA,NA,NA,NA,"Prol1","Prol1","17830"
"ENSMUSG00000064158",4.04112898663486,-0.000222870342145821,0.123648953924295,0.984712114761143,NA,"Izumo1","Izumo1","73456"
"ENSMUSG00000064165",0,NA,NA,NA,NA,"Krt39","Krt39","237934"
"ENSMUSG00000064177",0,NA,NA,NA,NA,"Ghrl","Ghrl","58991"
"ENSMUSG00000064179",14.95658406156,-0.0194391087904636,0.124289271828955,0.400561909908485,NA,"Tnnt1","Tnnt1","21955"
"ENSMUSG00000064181",314.482533635232,0.0675058437398558,0.120307497294862,0.281534461160604,0.600624169488474,"Rab3ip","Rab3ip","216363"
"ENSMUSG00000064193",0.486575794559875,-0.00264307261072694,0.124401160405775,0.562833177404896,NA,"Gm4735","Gm4735",NA
"ENSMUSG00000064194",5.66241087082034,-0.00227896566816415,0.12396110420429,0.80946880514496,NA,"Zfp936","Zfp936","668620"
"ENSMUSG00000064201",0,NA,NA,NA,NA,"Krt2","Krt2","16681"
"ENSMUSG00000064202",22.1481932361605,-0.00295394339365408,0.12176776715302,0.904088250168685,NA,"Spata6l","Spata6l","381218"
"ENSMUSG00000064208",1.3912999162217,0.00333462036595905,0.124340078596238,0.528017933008636,NA,"Gm10145","Gm10145",NA
"ENSMUSG00000064210",2515.55444398132,0.0246065635055021,0.0810593371023834,0.699937231132129,0.890497161695246,"Ano6","Ano6","105722"
"ENSMUSG00000064213",0,NA,NA,NA,NA,"Defa24","Defa24","503491"
"ENSMUSG00000064215",8479.56091200022,0.045876225675328,0.0630271565965729,0.400546970359088,0.704310446127789,"Ifi27","Ifi27","52668"
"ENSMUSG00000064220",694.658411222813,-0.0502313058378317,0.0985148681627482,0.458912661895738,0.746579587772894,"H2ac18","H2ac18","15267"
"ENSMUSG00000064223",0,NA,NA,NA,NA,"Olfr694","Olfr694","258444"
"ENSMUSG00000064224",0,NA,NA,NA,NA,"Gsdma3","Gsdma3","450219"
"ENSMUSG00000064225",54.984858328156,0.0122086965483709,0.11790765346057,0.758760073150178,0.914137926250354,"Paqr9","Paqr9","75552"
"ENSMUSG00000064231",0.135968348545324,-0.00188217557991219,0.124371847785719,0.847837491983774,NA,"Gm5321","Gm5321","384525"
"ENSMUSG00000064232",0,NA,NA,NA,NA,"Gm5414","Gm5414","406223"
"ENSMUSG00000064246",8.69614786257146,0.0023463475050429,0.122945012897919,0.902570268845059,NA,"Chil1","Chil1","12654"
"ENSMUSG00000064247",3.97078850061847,0.00481336932347463,0.124014143673375,0.646546454853662,NA,"Plcxd1","Plcxd1","403178"
"ENSMUSG00000064252",8.64658659546576,-0.0156091855053473,0.124540169634939,0.378099570188213,NA,"Olfr329","Olfr329","259148"
"ENSMUSG00000064254",272.758081685129,-0.0903105910109583,0.123771932192536,0.189273704755175,0.495685194977506,"Ethe1","Ethe1","66071"
"ENSMUSG00000064259",0.372444321076322,0.00251133225425664,0.124393830800335,0.602750463089712,NA,"Vmn1r13","Vmn1r13","113862"
"ENSMUSG00000064262",487.533487821233,0.0438527222074736,0.0922652244597971,0.49181909543121,0.76798751378957,"Gimap8","Gimap8","243374"
"ENSMUSG00000064264",52.2913449512587,0.00131600508367592,0.116622628138225,0.975690752273559,0.99220400716485,"Zfp428","Zfp428","232969"
"ENSMUSG00000064267",70.3604852158742,-0.0769051525667323,0.140952987116959,0.155663508996642,0.449613205452085,"Hvcn1","Hvcn1","74096"
"ENSMUSG00000064272",0,NA,NA,NA,NA,"Gpbar1","Gpbar1","227289"
"ENSMUSG00000064280",2.67273672956033,-0.00566746339635343,0.124178735229119,0.564153683422094,NA,"Ccdc146","Ccdc146","75172"
"ENSMUSG00000064281",0.744178496726982,0.00418023499956375,0.124453361435221,0.344419258917587,NA,"Rpl19-ps1","Rpl19-ps1","100039695"
"ENSMUSG00000064284",234.908184345313,-0.109731290341447,0.146367036540646,0.11862287491614,0.389914650813282,"Cdpf1","Cdpf1","72355"
"ENSMUSG00000064288",99.8455448524271,-0.0488074040845489,0.120887912822128,0.360771678620428,0.674170561446349,"H4c12","H4c12","319160"
"ENSMUSG00000064289",927.528349743799,0.115178480903458,0.0939262161802238,0.0976775310558814,0.348116206502228,"Tank","Tank","21353"
"ENSMUSG00000064293",3.07385435709407,0.00724005350193262,0.124266263837063,0.485070365267589,NA,"Cntn4","Cntn4","269784"
"ENSMUSG00000064294",272.304612173349,-0.0526975309428754,0.124744706939017,0.30793722354274,0.627604409671832,"Aox3","Aox3","71724"
"ENSMUSG00000064302",1355.08521768219,0.233424610469074,0.10936693857289,0.00528411507513412,0.0574545548220844,"Clasp1","Clasp1","76707"
"ENSMUSG00000064307",135.490509434771,-0.140028175169734,0.179108677210489,0.0665363383946031,0.278405619087108,"Lrrc51","Lrrc51","69358"
"ENSMUSG00000064308",0,NA,NA,NA,NA,"2410137M14Rik","2410137M14Rik","76797"
"ENSMUSG00000064310",0,NA,NA,NA,NA,"Zpld1","Zpld1","239852"
"ENSMUSG00000064317",0,NA,NA,NA,NA,"Gm10146","Gm10146",NA
"ENSMUSG00000064325",325.65125094192,0.413246517081474,0.198955315770882,0.00216258481506337,0.03108531778387,"Hhip","Hhip","15245"
"ENSMUSG00000064326",312.591923055704,0.0242382707095141,0.102495195986471,0.686657505126368,0.882547024532856,"Siva1","Siva1","30954"
"ENSMUSG00000064329",4.87441930162253,-0.00133794993531097,0.123579778201746,0.922026405304752,NA,"Scn1a","Scn1a","20265"
"ENSMUSG00000064330",2.85150507588662,0.00528774429221234,0.124312782415358,0.468390133768163,NA,"Pde6h","Pde6h","78600"
"ENSMUSG00000064333",0,NA,NA,NA,NA,"Olfr926","Olfr926","258811"
"ENSMUSG00000064341",84999.996039315,-0.281400243837991,0.087045137431641,0.00021451064055478,0.00600345673499669,"mt-Nd1","mt-Nd1","17716"
"ENSMUSG00000064345",33766.7388223532,-0.473259651628417,0.11494976256229,2.91587607831188e-06,0.000218742466987207,"mt-Nd2","mt-Nd2","17717"
"ENSMUSG00000064351",410463.993212334,-0.0310328327882906,0.0795869666623611,0.721162650239327,0.900195150608694,"mt-Co1","mt-Co1","17708"
"ENSMUSG00000064354",14947.4772330395,-0.107155500612978,0.119608244904958,0.130248340390881,0.41011329647231,"mt-Co2","mt-Co2","17709"
"ENSMUSG00000064356",15942.2462764133,-0.165271715141421,0.140043900642846,0.0508476338549339,0.236121158549587,"mt-Atp8","mt-Atp8","17706"
"ENSMUSG00000064357",90162.5238811224,-0.325079887615844,0.123942721471441,0.000999077526238211,0.0184909560257636,"mt-Atp6","mt-Atp6","17705"
"ENSMUSG00000064358",123112.138058462,-0.0259869341848893,0.0874469414513507,0.746114794943331,0.911119569475202,"mt-Co3","mt-Co3","17710"
"ENSMUSG00000064360",20728.3673698103,0.0196235572973416,0.114160267487008,0.829491963485259,0.941588422469509,"mt-Nd3","mt-Nd3","17718"
"ENSMUSG00000064363",33581.7885828067,-0.0725756254156937,0.10678023884267,0.308881604894352,0.628571586974414,"mt-Nd4","mt-Nd4","17719"
"ENSMUSG00000064367",14968.1172001327,0.0696357287339877,0.117989885438239,0.294316566195807,0.613159061995906,"mt-Nd5","mt-Nd5","17721"
"ENSMUSG00000064368",1273.6924461626,0.192210550812944,0.217433068572712,0.0361209205347715,0.195952516277207,"mt-Nd6","mt-Nd6","17722"
"ENSMUSG00000064370",63950.5566004706,-0.104208826019087,0.103322491723249,0.141180502156085,0.427895387600967,"mt-Cytb","mt-Cytb","17711"
"ENSMUSG00000064373",4466.86052089608,-0.0478529239325574,0.0747470361071197,0.424283493272683,0.719511253037864,"Selenop","Selenop","20363"
"ENSMUSG00000065947",3626.57895241983,-0.183181036805654,0.141955885120073,0.0353237535815267,0.193365521548616,"mt-Nd4l","mt-Nd4l","17720"
"ENSMUSG00000065952",0.943224018302687,0.00272201478668303,0.124303983332382,0.619721503255426,NA,"Rps23rg1","Rps23rg1","546049"
"ENSMUSG00000065954",12623.7274768001,0.105656977701703,0.0904987218836151,0.106869730564424,0.367578525256583,"Tacc1","Tacc1","320165"
"ENSMUSG00000065956",0,NA,NA,NA,NA,"Defa37","Defa37","100041895"
"ENSMUSG00000065968",0.498738227559655,0.0028412324648686,0.124402614884139,0.567666821217694,NA,"Ifitm7","Ifitm7","74482"
"ENSMUSG00000065979",724.310564351329,-0.151297533220876,0.0982947035824066,0.0387029755879247,0.20376923775071,"Cpped1","Cpped1","223978"
"ENSMUSG00000065987",1.14759014688031,-0.00511761082372073,0.124375176815808,0.434050989580815,NA,"Cd209b","Cd209b","69165"
"ENSMUSG00000065990",1670.87289149331,0.0539043469129628,0.0758624700386742,0.374940079280453,0.684250802521604,"Aurkaip1","Aurkaip1","66077"
"ENSMUSG00000065999",6.56278385926053,-0.00371777973257275,0.123458201028028,0.808919854332046,NA,"Zfp985","Zfp985","433804"
"ENSMUSG00000066000",276.436112547789,0.0141900250276604,0.0986770844546654,0.815772384475391,0.936339089053927,"Zfp979","Zfp979","112422"
"ENSMUSG00000066007",6.18242488499027,0.00243469365355709,0.123860179860133,0.837474532639574,NA,"Zfp600","Zfp600","667666"
"ENSMUSG00000066009",7.43838056541769,-0.00946909408954018,0.123446439324563,0.613744756819479,NA,"Zfp987","Zfp987","626316"
"ENSMUSG00000066026",1282.56655935388,-0.218947557597976,0.155230384699964,0.0206774695821366,0.139466625891748,"Dhrs3","Dhrs3","20148"
"ENSMUSG00000066027",0,NA,NA,NA,NA,"Pramel51","Pramel51","100039315"
"ENSMUSG00000066030",0,NA,NA,NA,NA,"Oog2","Oog2","381570"
"ENSMUSG00000066031",0,NA,NA,NA,NA,"Pramel25","Pramel25","194227"
"ENSMUSG00000066036",3956.85121582297,0.810474722344457,0.102971371261368,2.04350101114335e-16,5.18150116385509e-13,"Ubr4","Ubr4","69116"
"ENSMUSG00000066037",2091.1078146449,0.0188371118629035,0.0840939243134298,0.763382039994841,0.916058447993809,"Hnrnpr","Hnrnpr","74326"
"ENSMUSG00000066042",128.361583338917,-0.0171358219818852,0.108540511853451,0.752407071372491,0.913371269619905,"Med18","Med18","67219"
"ENSMUSG00000066043",495.991306435039,0.501259197592906,0.209246898659857,0.000847023470371962,0.0163448455972233,"Phactr4","Phactr4","100169"
"ENSMUSG00000066058",0.659005885589247,0.000370271631832047,0.124250670203903,0.946253536702954,NA,"Cldn19","Cldn19","242653"
"ENSMUSG00000066061",0,NA,NA,NA,NA,"Olfr1335","Olfr1335","435804"
"ENSMUSG00000066068",1.52377547796071,0.00489505732339366,0.124251299567726,0.552629813382334,NA,"Gm13611","Gm13611","100504319"
"ENSMUSG00000066071",0,NA,NA,NA,NA,"Cyp4a12a","Cyp4a12a","277753"
"ENSMUSG00000066072",1.33496387090558,-0.00125565235115343,0.124184823920994,0.858134441109471,NA,"Cyp4a10","Cyp4a10","13117"
"ENSMUSG00000066090",0,NA,NA,NA,NA,"Insl5","Insl5","23919"
"ENSMUSG00000066097",0,NA,NA,NA,NA,"Cyp2j11","Cyp2j11","100066"
"ENSMUSG00000066100",0,NA,NA,NA,NA,"Krtap5-1","Krtap5-1","50774"
"ENSMUSG00000066101",0,NA,NA,NA,NA,"Gm10153","Gm10153",NA
"ENSMUSG00000066107",0,NA,NA,NA,NA,"Gm12666","Gm12666","68280"
"ENSMUSG00000066108",0,NA,NA,NA,NA,"Muc5b","Muc5b","74180"
"ENSMUSG00000066113",370.768632251286,0.135230329586714,0.145656574632925,0.0850220519367912,0.321320906179978,"Adamtsl1","Adamtsl1","77739"
"ENSMUSG00000066116",0.152551018004452,0.00194369748578972,0.124372834215277,0.779841061172053,NA,"Gm10154","Gm10154","100040611"
"ENSMUSG00000066122",69.0170533751233,0.0353323941839562,0.122045334189981,0.417588925239412,0.71465880051097,"Olfr45","Olfr45","18344"
"ENSMUSG00000066129",20.0093372371411,0.0210141103486837,0.124823012994106,0.352248444258094,NA,"Kndc1","Kndc1","76484"
"ENSMUSG00000066137",0,NA,NA,NA,NA,"Gm11487","Gm11487","433719"
"ENSMUSG00000066141",0.348502034808918,0.000149409115276027,0.124324303145584,0.964373749105794,NA,"Gm11232","Gm11232","102634852"
"ENSMUSG00000066148",1487.14311304721,0.0832504201140235,0.0891767760975427,0.207261558886005,0.518231953023555,"Prpf4","Prpf4","70052"
"ENSMUSG00000066149",636.257105040282,0.0197533027403476,0.0869656402411459,0.752524991555752,0.913371269619905,"Cdc26","Cdc26","66440"
"ENSMUSG00000066150",1243.99548151578,0.258157428616326,0.106674043777822,0.00220485579500024,0.0316212237206029,"Slc31a1","Slc31a1","20529"
"ENSMUSG00000066151",1027.88717035275,0.022702577962238,0.0845803191052371,0.716732951809511,0.898482750664698,"Fkbp15","Fkbp15","338355"
"ENSMUSG00000066152",866.813326171652,-0.0701844183559739,0.09771338845943,0.29455299669166,0.613159061995906,"Slc31a2","Slc31a2","20530"
"ENSMUSG00000066153",0.162191931519958,-0.0019655050241581,0.124374194578586,0.847837491983774,NA,"Mup21","Mup21","381531"
"ENSMUSG00000066154",3.27221405323683,0.0114961229472156,0.124885659049104,0.195874034002779,NA,"Mup3","Mup3","17842"
"ENSMUSG00000066180",0.348451400464923,0.000145171697633649,0.124324290597835,0.96475550443897,NA,"Gm10155","Gm10155","100043495"
"ENSMUSG00000066189",4.65986757751704,-0.00455562298314433,0.123739036261893,0.737685210818078,NA,"Cacng3","Cacng3","54376"
"ENSMUSG00000066191",89.2875891688399,-0.067972842514205,0.137090613304711,0.174626744125324,0.475599970358939,"Anks6","Anks6","75691"
"ENSMUSG00000066196",3.61561731693747,0.000788088733294361,0.123826867455229,0.947942070323916,NA,"Spag8","Spag8","433700"
"ENSMUSG00000066197",0,NA,NA,NA,NA,"Gpr139","Gpr139","209776"
"ENSMUSG00000066224",0,NA,NA,NA,NA,"Arid3c","Arid3c","550619"
"ENSMUSG00000066232",4095.41389142634,0.228133238517999,0.0971348213601986,0.00334618572735199,0.0423805620892792,"Ipo7","Ipo7","233726"
"ENSMUSG00000066233",205.949894607918,-0.00154845056799334,0.102353474802292,0.977996620182716,0.992799638275129,"Tmem42","Tmem42","66079"
"ENSMUSG00000066235",357.39023944033,-0.107584180704053,0.117652516924365,0.138878334919311,0.424310822002118,"Pomgnt2","Pomgnt2","215494"
"ENSMUSG00000066239",0,NA,NA,NA,NA,"Olfr519","Olfr519","277935"
"ENSMUSG00000066240",0,NA,NA,NA,NA,"Olfr517","Olfr517","258136"
"ENSMUSG00000066241",0,NA,NA,NA,NA,"Olfr514","Olfr514","258721"
"ENSMUSG00000066242",0,NA,NA,NA,NA,"Olfr467","Olfr467","257919"
"ENSMUSG00000066245",0,NA,NA,NA,NA,"Gm10156","Gm10156",NA
"ENSMUSG00000066257",0,NA,NA,NA,NA,"Olfr206","Olfr206","258993"
"ENSMUSG00000066258",521.523759334395,-0.00184701901879256,0.0908121078763913,0.974173862676515,0.991984910943659,"Trim12a","Trim12a","76681"
"ENSMUSG00000066262",0,NA,NA,NA,NA,"Olfr640","Olfr640","258819"
"ENSMUSG00000066263",166.83655342241,0.496988325207908,0.226595605702524,0.00136597987661795,0.0230291128667053,"Olfr639","Olfr639","259088"
"ENSMUSG00000066268",1.80219066143357,-0.00284931942615753,0.124107470028185,0.747166079210985,NA,"Olfr586","Olfr586","259115"
"ENSMUSG00000066269",2.30569875924042,0.0040565124703809,0.123990603936749,0.713328844372302,NA,"Olfr575","Olfr575","259118"
"ENSMUSG00000066270",0.871548290129405,-0.00483574564325364,0.124484268476653,0.300247498983483,NA,"Gm10157","Gm10157",NA
"ENSMUSG00000066272",0,NA,NA,NA,NA,"Olfr559","Olfr559","259116"
"ENSMUSG00000066273",0,NA,NA,NA,NA,"Olfr33","Olfr33","18332"
"ENSMUSG00000066278",1961.85453000664,-0.0861985641317693,0.125755507188423,0.201938432812781,0.512239986234581,"Vps37b","Vps37b","330192"
"ENSMUSG00000066279",1.22070524153749,-0.000871555246784341,0.124192565262921,0.897781585899262,NA,"Chrna10","Chrna10","504186"
"ENSMUSG00000066306",3991.93436903208,0.0921639382720465,0.09907274001896,0.180112205569388,0.483093037547123,"Numa1","Numa1","101706"
"ENSMUSG00000066315",0,NA,NA,NA,NA,"Gm12918","Gm12918","100039656"
"ENSMUSG00000066319",17.1787434847427,-0.0265052711809589,0.126546407676446,0.224090088617129,NA,"Rtp3","Rtp3","235636"
"ENSMUSG00000066324",4786.42859725235,0.133490968122161,0.080748617230556,0.0400146208955245,0.20808259381192,"Bpnt2","Bpnt2","242291"
"ENSMUSG00000066357",4760.76781958156,-0.0959742532028677,0.0794336442557644,0.128747465812732,0.40799635588579,"Wdr6","Wdr6","83669"
"ENSMUSG00000066359",0,NA,NA,NA,NA,"Tcl1b1","Tcl1b1","27379"
"ENSMUSG00000066361",97.583305288761,0.0585468835544588,0.128685858358652,0.257077803878317,0.574613933626393,"Serpina3c","Serpina3c","16625"
"ENSMUSG00000066362",0.543873394181298,-0.00270360700727838,0.12440447632181,0.531765565570696,NA,"Rps13-ps1","Rps13-ps1","625298"
"ENSMUSG00000066363",21.4749183135965,-9.12291994562014e-06,0.122053440293106,0.996857552336881,NA,"Serpina3f","Serpina3f","238393"
"ENSMUSG00000066364",1.24926367703028,-0.0020077921084089,0.124196907966212,0.779274365975657,NA,"Serpina3b","Serpina3b","271047"
"ENSMUSG00000066366",4.88080342369992,0.00822956036505651,0.124500211053009,0.341451898063129,NA,"Serpina1a","Serpina1a","20700"
"ENSMUSG00000066368",0.135968348545324,-0.00188217557991219,0.124371847785719,0.847837491983774,NA,"Actl11","Actl11","67722"
"ENSMUSG00000066372",0.670358275261596,0.00343553071826943,0.124336552182847,0.549397747957665,NA,"Vmn2r65","Vmn2r65","100009609"
"ENSMUSG00000066378",0,NA,NA,NA,NA,"Gm10160","Gm10160",NA
"ENSMUSG00000066382",0,NA,NA,NA,NA,"Iqcf5","Iqcf5","75470"
"ENSMUSG00000066383",0,NA,NA,NA,NA,"Iqcf1","Iqcf1","74267"
"ENSMUSG00000066389",0,NA,NA,NA,NA,"Rpl31-ps1","Rpl31-ps1",NA
"ENSMUSG00000066392",2.36497653564015,0.00786679795384249,0.124322670409046,0.444782898240264,NA,"Nrxn3","Nrxn3","18191"
"ENSMUSG00000066406",2539.40887759518,0.423822724607854,0.146599900952841,0.000268686110140213,0.00718650317375025,"Akap13","Akap13","75547"
"ENSMUSG00000066407",0.382811165102061,0.00252300735695849,0.124394399471378,0.596571221439758,NA,"Gm10263","Gm10263","100042864"
"ENSMUSG00000066415",1229.38781934461,0.00479222740374113,0.0852707931405781,0.936807513059293,0.980180378853323,"Msl2","Msl2","77853"
"ENSMUSG00000066438",0.348621227126513,-0.00246146649064784,0.124392136833014,0.652302261455289,NA,"Plekhd1","Plekhd1","217682"
"ENSMUSG00000066440",623.156775442025,0.044280325227544,0.1111760201592,0.458378257990293,0.745997375455832,"Zfyve26","Zfyve26","211978"
"ENSMUSG00000066441",787.384229880384,-0.0597461657238437,0.0990009009579402,0.36224596963654,0.675491230006232,"Rdh11","Rdh11","17252"
"ENSMUSG00000066442",161.531263034195,-0.0349167200960945,0.108342067614648,0.551127257838571,0.805532784744916,"Mthfs","Mthfs","107885"
"ENSMUSG00000066443",49.6038438219133,7.81482700747409e-05,0.124061660391573,0.998750668048506,0.999302420449763,"Gm10163","Gm10163","100039601"
"ENSMUSG00000066456",901.627422308254,-0.015253442395901,0.0841858583011992,0.805469429652694,0.931898287017417,"Hmgn3","Hmgn3","94353"
"ENSMUSG00000066457",0,NA,NA,NA,NA,"S100a11-ps","S100a11-ps",NA
"ENSMUSG00000066463",0,NA,NA,NA,NA,"Omt2a","Omt2a","18379"
"ENSMUSG00000066475",0.324383863039917,-0.00243058801629854,0.124390677750282,0.669264930336182,NA,"Gm10268","Gm10268","118568354"
"ENSMUSG00000066478",0,NA,NA,NA,NA,"Gm5745","Gm5745","436081"
"ENSMUSG00000066487",3.60866194286141,-0.00082691217827462,0.123714956446867,0.946643971748832,NA,"Gm5786","Gm5786","544872"
"ENSMUSG00000066489",0,NA,NA,NA,NA,"Rpl26-ps2","Rpl26-ps2","217600"
"ENSMUSG00000066491",0,NA,NA,NA,NA,"Cox6c2","Cox6c2",NA
"ENSMUSG00000066500",0,NA,NA,NA,NA,"Izumo2","Izumo2","75510"
"ENSMUSG00000066510",5.50852546065817,-0.00107046949377228,0.123284619480131,0.950779357217873,NA,"Ankdd1a","Ankdd1a","330963"
"ENSMUSG00000066512",0,NA,NA,NA,NA,"Klk1b5","Klk1b5","16622"
"ENSMUSG00000066513",0,NA,NA,NA,NA,"Klk1b4","Klk1b4","18048"
"ENSMUSG00000066515",0,NA,NA,NA,NA,"Klk1b3","Klk1b3","18050"
"ENSMUSG00000066516",2.40136916773418,-0.0054099784807085,0.124274062512395,0.518467774597023,NA,"Klk1b21","Klk1b21","16616"
"ENSMUSG00000066537",27.6808434913274,0.0247205059626044,0.122880179903315,0.461598775400042,NA,"Vmn2r57","Vmn2r57","269902"
"ENSMUSG00000066538",1.54294949526372,0.00402169491052822,0.124309623173675,0.540899330937575,NA,"Gm6254","Gm6254","621710"
"ENSMUSG00000066543",0.58283701103674,-0.00338058703965031,0.124421596619059,0.468029003274957,NA,"Rpl17-ps9","Rpl17-ps9","100043872"
"ENSMUSG00000066551",4875.59597209102,-0.0963259066364419,0.0872546830713071,0.144734398669212,0.433338749885158,"Hmgb1","Hmgb1","15289"
"ENSMUSG00000066553",10.8803046897533,-0.0261379037746127,0.126915285646489,0.180497149397346,NA,"Gm6969","Gm6969",NA
"ENSMUSG00000066554",0,NA,NA,NA,NA,"Gm10167","Gm10167","100534385"
"ENSMUSG00000066568",1028.37757291986,0.234542267158512,0.142379664987854,0.013084374549683,0.102969398225252,"Lsm14a","Lsm14a","67070"
"ENSMUSG00000066571",1849.30984700326,0.0759594117732809,0.0884518603159138,0.242915437618222,0.560120403258135,"Garre1","Garre1","233103"
"ENSMUSG00000066583",0,NA,NA,NA,NA,"Scgb1b27","Scgb1b27","11354"
"ENSMUSG00000066584",0,NA,NA,NA,NA,"Scgb2b27","Scgb2b27","233099"
"ENSMUSG00000066586",0,NA,NA,NA,NA,"Scgb2b26","Scgb2b26","110187"
"ENSMUSG00000066592",0.957520870804932,-0.00223397803670114,0.124247926131701,0.724813132206222,NA,"Gm7589","Gm7589","665330"
"ENSMUSG00000066595",301.727751812607,-0.0432718979861978,0.107924839270317,0.475367581147547,0.755942945666636,"Flvcr1","Flvcr1","226844"
"ENSMUSG00000066607",160.088332140365,-0.0856020840490372,0.134432011889635,0.179731786521305,0.482766881487372,"Insyn1","Insyn1","319477"
"ENSMUSG00000066613",372.364062345444,0.053455296281473,0.100599563415024,0.409850008253099,0.709555974960096,"Zfp932","Zfp932","69504"
"ENSMUSG00000066620",1.05048623589749,0.000535190637901798,0.124241311390444,0.927025106159978,NA,"Gm4883","Gm4883",NA
"ENSMUSG00000066621",3607.88373806261,-0.123123691145139,0.0876872628253547,0.0686749553427275,0.281949832848154,"Tecpr1","Tecpr1","70381"
"ENSMUSG00000066626",0.708926755635538,0.000249672224624148,0.124272526052859,0.95942865481676,NA,"Gm5121","Gm5121","101154638"
"ENSMUSG00000066629",0.196270544140419,0.00206540104825713,0.12437667417849,0.779841061172053,NA,"Rpl36-ps3","Rpl36-ps3",NA
"ENSMUSG00000066632",0,NA,NA,NA,NA,"Pgk1-rs7","Pgk1-rs7",NA
"ENSMUSG00000066637",101.730731135842,-0.0756036250334026,0.136569386959732,0.182856843843516,0.487240379386788,"Ttc32","Ttc32","75516"
"ENSMUSG00000066640",516.67664874949,-0.254048790890933,0.172615280035254,0.0139050095660885,0.107504206761413,"Fbxl18","Fbxl18","231863"
"ENSMUSG00000066643",547.877917345399,-0.340943595519924,0.155943532497214,0.00233040108005493,0.0330455017178833,"Wdr35","Wdr35","74682"
"ENSMUSG00000066647",151.959685378229,-0.0099280657481541,0.11078204722079,0.844708109906902,0.946174637999858,"Gm5113","Gm5113","330503"
"ENSMUSG00000066652",5.16187927223465,0.00651146489182824,0.123875528545847,0.63477035058561,NA,"Lefty2","Lefty2","320202"
"ENSMUSG00000066671",0,NA,NA,NA,NA,"Olfr220","Olfr220","546747"
"ENSMUSG00000066672",0,NA,NA,NA,NA,"Olfr417","Olfr417","258238"
"ENSMUSG00000066677",103.465886424557,-0.0235547905598183,0.115674075359032,0.617961633859185,0.847983287592461,"Ifi208","Ifi208","100033459"
"ENSMUSG00000066680",0,NA,NA,NA,NA,"Olfr1407-ps1","Olfr1407-ps1","257800"
"ENSMUSG00000066682",16.4183103326802,0.0250812559853993,0.125230848068876,0.334181505186279,NA,"Pilrb2","Pilrb2","545812"
"ENSMUSG00000066684",7.11235963282894,-0.00806723339639731,0.123722586610808,0.613980725588745,NA,"Pilrb1","Pilrb1","170741"
"ENSMUSG00000066687",483.539249893535,0.0968822241242701,0.182333885618208,0.00760834530931611,0.0735089168042109,"Zbtb16","Zbtb16","235320"
"ENSMUSG00000066688",1.70366246025139,0.00101831503371775,0.12404258513512,0.912488458510102,NA,"Pramel21","Pramel21","279185"
"ENSMUSG00000066693",0,NA,NA,NA,NA,"Gm7493","Gm7493",NA
"ENSMUSG00000066697",0.49044724289428,0.00297180619284582,0.124408130442601,0.50646585981481,NA,"Gm10172","Gm10172",NA
"ENSMUSG00000066704",0,NA,NA,NA,NA,"Cyp2b19","Cyp2b19","13090"
"ENSMUSG00000066705",3600.1924892132,0.00959678909506296,0.0677861851416745,0.866841962665417,0.953894835749688,"Fxyd6","Fxyd6","59095"
"ENSMUSG00000066714",0,NA,NA,NA,NA,"Gm8062","Gm8062","102632224"
"ENSMUSG00000066720",0.135968348545325,-0.0018821755799122,0.124371847785719,0.847837491983774,NA,"Cldn9","Cldn9","56863"
"ENSMUSG00000066721",2.70840392663371,0.000211644468919581,0.123952232574666,0.985367832583013,NA,"Zfp575","Zfp575","101544"
"ENSMUSG00000066724",1504.39170858562,0.0266406064876901,0.0816280228941873,0.668384973696044,0.875319989507671,"Gm10175","Gm10175","100043121"
"ENSMUSG00000066735",996.954938026931,0.241895611316395,0.115745727065267,0.00538643713216556,0.0580690901033971,"Vkorc1l1","Vkorc1l1","69568"
"ENSMUSG00000066747",0.348384173426346,0.000139348496625965,0.124324273961652,0.965280063721687,NA,"Olfr878","Olfr878","258794"
"ENSMUSG00000066748",0.358846923249053,0.000214502484078324,0.124324541324533,0.963037330844374,NA,"Olfr145","Olfr145","258310"
"ENSMUSG00000066749",2.47501833343262,0.0147226921167319,0.125493951542688,0.0482936039204768,NA,"Olfr877","Olfr877","258412"
"ENSMUSG00000066750",0,NA,NA,NA,NA,"Olfr876","Olfr876","258883"
"ENSMUSG00000066755",0.677824688587255,0.00398378498421443,0.124444259155018,0.372639291092233,NA,"Tnfsf18","Tnfsf18","240873"
"ENSMUSG00000066756",0,NA,NA,NA,NA,"Igfl3","Igfl3","232925"
"ENSMUSG00000066760",1089.28658613763,-0.000779796832919402,0.0800126833074379,0.989301563786529,0.996130141348494,"Psg16","Psg16","26436"
"ENSMUSG00000066767",0,NA,NA,NA,NA,"Gm3867","Gm3867",NA
"ENSMUSG00000066771",0,NA,NA,NA,NA,"Gm5614","Gm5614",NA
"ENSMUSG00000066772",0.152551018004452,0.00194369748578972,0.124372834215277,0.779841061172053,NA,"Obox3","Obox3","246791"
"ENSMUSG00000066797",2.14896724403353,-0.0057168013053969,0.124218647264366,0.543077488610046,NA,"Zfp648","Zfp648","100503355"
"ENSMUSG00000066798",791.70541165106,0.0256612329330983,0.0851648526063882,0.631378663151434,0.856842077867039,"Zbtb6","Zbtb6","241322"
